LC_Type1,LST_Day_1km,pr,aet,NDVI,EVI,Gpp
4.0,-0.17900302,0.731982,1.0915704,0.47172767,0.27245054,14146.0
5.0,-0.26435044,0.740991,0.6204536,0.7631391,0.40943682,13661.0
7.0,-2.589124,-1.0878378,-1.2926829,-0.7753881,-0.6260781,2950.0
7.0,-2.589124,-1.0878378,-1.2926829,-0.7753881,-0.6260781,2950.0
7.0,-2.589124,-1.0878378,-1.2926829,-0.7753881,-0.6260781,2950.0
7.0,1.4932024,-1.2252252,-1.4189131,-1.1585244,-0.89142567,1721.0
10.0,0.5025181,-0.14864865,0.8677792,-0.10881641,0.15626585,9163.0
12.0,0.6941088,-0.32207206,0.3406076,-0.288278,0.053779807,7179.0
4.0,0.23413897,0.6283784,1.1193838,0.7013246,0.847793,13359.0
4.0,0.30966768,0.09684685,1.2802739,0.6292551,0.920345,11951.0
1.0,0.35951662,0.6283784,-0.7008986,0.42728955,0.28158295,13419.0
10.0,0.67270845,-1.0923424,-0.88660675,-0.44495085,-0.36681888,5325.0
11.0,0.41200906,-0.7522523,-1.0261018,0.28941748,-0.093860984,15017.0
5.0,0.3663142,1.09009,2.6375694,0.70047003,0.6265855,16766.0
10.0,-2.6404834,-1.2364864,-1.6559691,-1.5986327,-1.472349,1416.0
1.0,-0.6042296,-0.7927928,-0.7150192,0.21193562,-0.011669204,8920.0
12.0,0.8076541,-0.2972973,0.29097134,-0.5776955,-0.3313039,7063.0
13.0,0.78172207,0.39864865,0.82755667,-0.046147272,0.14561136,65530.0
12.0,0.4573263,-0.038288288,0.665383,-0.6617291,-0.34855404,7753.0
7.0,1.4682779,-0.9256757,-0.88703465,-0.97507477,-0.6636225,2537.0
7.0,1.3593662,-1.2882882,-1.4133505,-1.1143712,-0.80466765,1836.0
7.0,1.2817221,-1.3018018,-1.4313222,-1.1220623,-0.86757994,1750.0
12.0,0.6670689,-0.7252252,-1.0008558,-0.033898305,0.20446473,12247.0
11.0,0.54783535,-0.7252252,-1.0008558,-0.35621706,-0.3561644,10922.0
4.0,0.16012084,0.072072074,0.35515618,0.013958125,0.057331305,17917.0
10.0,1.1608762,-0.045045044,-0.18185708,-0.29568437,-0.19228818,9936.0
10.0,1.3250759,-0.9774775,-0.98416775,-1.0878792,-0.8909183,2253.0
10.0,1.2029834,-1.1801802,-1.114677,-0.91012675,-0.5961441,3100.0
10.0,1.2535242,-0.9054054,-0.84809583,-1.0351802,-0.8031456,3068.0
9.0,-1.3519638,0.0045045046,-0.483098,-0.13160518,-0.15829529,4991.0
5.0,0.081571,0.6981982,0.45785195,0.0777667,0.07458143,13337.0
5.0,-0.2467266,0.509009,-0.06760804,0.27802306,-0.16894977,10546.0
8.0,-0.15256798,0.5540541,-0.16431323,-0.16379434,-0.43378997,6415.0
12.0,0.33987916,0.963964,0.7274283,-0.07577268,-0.020294268,12732.0
5.0,0.0755287,0.9279279,0.70603335,0.38940322,0.46067986,14498.0
4.0,0.32401812,0.963964,0.7274283,0.06836633,-0.00050735666,18665.0
12.0,0.77794564,0.8085586,2.1831408,-0.44153255,-0.14916286,7255.0
8.0,-1.5679759,-0.9684685,-1.0526316,-0.15425153,-0.36504313,6177.0
8.0,-1.554003,-0.9684685,-1.0526316,-0.14086312,-0.29705733,6438.0
8.0,-1.5211481,-0.9684685,-1.0526316,-0.14228742,-0.42009133,6714.0
4.0,-0.08610272,1.463964,0.60248184,0.23785785,0.00761035,11930.0
12.0,0.2734139,0.5067568,0.74454427,-0.27944738,-0.19228818,9514.0
7.0,-1.8168429,-0.6283784,-0.93495935,-1.5567583,-1.3906647,5058.0
8.0,-1.8251511,-0.9774775,-1.1198118,-0.74462324,-0.99720955,5222.0
10.0,-1.234642,-0.3198198,-0.79075736,-0.97251105,-0.75443935,3801.0
4.0,-0.07200452,0.9594595,0.72272146,0.33584958,0.15880264,13998.0
5.0,-0.09818731,1.286036,0.6118956,0.7477567,0.52207,12187.0
7.0,-2.3247733,-1.0855856,-1.2580231,-1.6462042,-1.5621512,2808.0
7.0,-2.3247733,-1.0855856,-1.2580231,-1.6462042,-1.5621512,2808.0
7.0,-2.3247733,-1.0855856,-1.2580231,-1.6462042,-1.5621512,2808.0
7.0,1.2245725,-1.027027,-1.0616175,-1.1645064,-0.90005076,2071.0
10.0,0.29305136,0.6103604,1.4925117,-0.16863695,0.07559615,10660.0
12.0,0.3106752,0.12162162,0.94822425,-0.12989603,0.12937595,8152.0
4.0,0.035876133,1.1824324,1.1292255,0.2737502,0.35159817,16017.0
4.0,0.19070996,0.8130631,1.2212238,0.25950718,0.64687973,15812.0
1.0,0.13293052,-0.4391892,-0.57980317,0.4050705,0.34348047,13345.0
10.0,0.4839885,-0.8400901,-0.80487806,-0.4440963,-0.48756975,4805.0
11.0,0.38356042,-1.4256756,-1.3316218,0.15325452,-0.06240487,14764.0
10.0,-2.7862537,-1.1824324,-1.5519897,-1.5766984,-1.4292238,1073.0
1.0,-0.94133985,-0.29954955,-0.44415918,-0.002848597,-0.062912226,8999.0
12.0,0.5546329,0.17567568,0.76679504,-0.5905142,-0.35413495,8292.0
13.0,0.41540787,0.7297297,1.0740266,-0.0014242985,0.21258244,65530.0
12.0,0.32439578,0.2454955,0.35857937,-0.59792054,-0.45459157,7736.0
7.0,1.5186299,-0.8648649,-0.7736414,-1.0086882,-0.72501266,2364.0
7.0,1.0324774,-1.1373874,-1.258879,-1.1169349,-0.84576356,2382.0
7.0,0.96903324,-1.1531532,-1.2901155,-1.1271899,-0.8650431,2177.0
12.0,0.6876888,-1.4121622,-1.3102268,-0.11992594,0.25672248,12283.0
11.0,0.44833806,-1.4121622,-1.3102268,-0.5879504,-0.63165903,9007.0
12.0,0.6756042,-1.4121622,-1.3102268,0.06665717,0.5707763,13843.0
17.0,-0.07779456,0.6283784,0.42062473,-1.4522148,-1.3242009,65534.0
4.0,-0.04833837,0.6283784,0.42062473,0.08659735,0.15829529,17068.0
10.0,1.0372614,-1.1914414,-0.39537868,-0.53639084,-0.45459157,9543.0
10.0,1.2769381,-0.9301802,-0.8921695,-1.059963,-0.8944698,2672.0
10.0,0.7698897,-0.9842342,-1.0363715,-0.938043,-0.6636225,3385.0
10.0,1.276435,-0.8243243,-0.6983312,-1.0511323,-0.84474885,2895.0
9.0,-1.3572508,0.5810811,-0.32605904,-0.15952143,-0.19634703,4890.0
5.0,0.06042296,0.3716216,0.33162174,0.24213076,0.15677321,13155.0
5.0,-0.8089124,0.490991,-0.3453145,0.22304516,-0.10045662,7710.0
8.0,-0.4176737,0.018018018,-0.3076594,-0.122489676,-0.5083714,6956.0
14.0,0.33157098,0.6734234,0.699187,-0.011679248,-0.043125317,12155.0
5.0,-0.009818731,0.6328829,0.66238767,0.39453068,0.332826,14570.0
4.0,0.26334292,0.6734234,0.699187,0.0074063526,-0.09589041,18313.0
12.0,0.9244713,-0.0518018,0.7488233,-0.4170346,-0.01674277,7413.0
8.0,-1.5728852,-0.6734234,-0.49721867,-0.032046717,-0.34703195,5746.0
8.0,-1.5324774,-0.6734234,-0.49721867,0.056117363,-0.22196855,6449.0
8.0,-1.5463247,-0.6734234,-0.49721867,-0.081612304,-0.325723,7049.0
4.0,-0.29758307,1.5337838,0.5271716,0.14299957,0.10197869,12481.0
7.0,-1.4872855,-0.4189189,-0.559264,-0.7590087,-0.5892948,4255.0
7.0,-1.9003022,-0.5833333,-0.57980317,-0.9004415,-0.8868595,5635.0
10.0,-0.9003021,-0.16441442,-0.38981602,-1.1590941,-0.8863521,3611.0
4.0,-0.16956194,1.1126126,0.6157467,0.34354082,0.19127347,12956.0
5.0,-0.2779456,1.2297298,0.46812153,0.6856573,0.5991882,13365.0
7.0,-2.1604984,-0.8265766,-1.1176722,-1.6409343,-1.5517504,2236.0
7.0,-2.1604984,-0.8265766,-1.1176722,-1.6409343,-1.5517504,2236.0
7.0,-2.1604984,-0.8265766,-1.1176722,-1.6409343,-1.5517504,2236.0
7.0,1.1458958,-1.0067568,-1.0329483,-1.1163652,-0.8442415,2307.0
7.0,1.1531729,-0.9752252,-0.97860503,-1.0844609,-0.80974126,2565.0
10.0,0.29154077,0.6441441,1.7317073,-0.16920666,0.1486555,10256.0
12.0,0.6485393,-0.024774775,0.7740693,-0.25979206,-0.1217656,7096.0
4.0,0.1223565,0.9369369,1.4736842,-0.14299957,-0.15423642,15684.0
4.0,0.12160121,0.8468468,1.7723577,0.16180031,0.04261796,15636.0
1.0,0.18429004,0.30855855,-0.5344459,0.48255235,0.29883307,13628.0
10.0,0.56646526,-0.6936937,-0.4330338,-0.53781515,-0.56367326,4842.0
11.0,0.4345423,-0.8761261,-1.2366282,-0.2347244,-0.3277524,11865.0
10.0,-2.5419185,-1.2477478,-1.7094566,-1.6578835,-1.5514967,824.0
1.0,-0.6937311,0.013513514,-0.28155756,-0.035037745,-0.24302384,9132.0
12.0,0.3951405,0.5067568,1.055199,-0.6292551,-0.41501775,8643.0
13.0,0.6238671,0.5788288,1.1300813,-0.13872668,0.0761035,65530.0
10.0,0.39312688,-0.4189189,-1.2109542,-0.49394673,-0.63419586,4887.0
12.0,-0.029645015,0.4009009,0.71801454,-0.78080046,-0.6154236,7383.0
12.0,0.13519637,0.3918919,0.712024,-0.64720124,-0.41856927,9532.0
10.0,0.6465257,-0.4144144,-1.1330765,-0.79988605,-0.8061898,3701.0
10.0,0.91087615,-0.6171171,-1.0872914,-0.8420453,-0.8158295,2499.0
7.0,1.3568732,-0.8693694,-0.7783483,-0.9411765,-0.6362253,2985.0
7.0,1.0857251,-1.063063,-1.1210954,-1.0961401,-0.8356164,2497.0
7.0,1.0373867,-1.0788288,-1.1527599,-1.0836064,-0.8417047,2047.0
12.0,0.8136964,-0.8468468,-1.2126658,0.19455919,0.3805175,12821.0
12.0,0.7885196,-0.8468468,-1.2126658,0.37088734,1.0020294,14303.0
17.0,-0.100453176,0.37387386,0.123662814,-1.4918103,-1.3287672,65534.0
4.0,-0.0581571,0.37387386,0.123662814,-0.23500925,-0.0913242,14636.0
10.0,1.1140484,-0.32207206,-0.5498502,-0.4842615,-0.28310502,9627.0
10.0,1.0619335,-0.9369369,-0.89987165,-1.0853155,-0.8985287,3134.0
10.0,0.7296072,-0.8288288,-0.66024816,-0.8930352,-0.6428209,3770.0
10.0,1.0382674,-0.8445946,-0.7398374,-1.0867398,-0.83510906,3831.0
11.0,-1.2711481,-0.17117117,-0.6050492,-0.15040593,-0.11922882,4661.0
5.0,0.13720998,0.29054055,0.61317927,0.38228172,0.21461187,13847.0
12.0,0.12386707,0.3873874,0.6910569,-0.31847316,-0.026382547,9468.0
8.0,-0.3648036,0.058558557,-0.436457,-0.18202536,-0.47234905,7930.0
14.0,0.2620846,0.5,0.8451006,0.17661302,0.3490614,13859.0
5.0,0.04607251,0.4662162,0.8237056,0.617291,0.52663624,14230.0
4.0,0.25100753,0.5,0.8451006,0.11536818,-0.10451548,16868.0
12.0,0.7703928,0.8130631,1.6683782,-0.34097707,0.053779807,8871.0
5.0,-0.17492418,0.3716216,0.5571245,0.24270047,-0.036022324,12443.0
12.0,0.7522659,0.9594595,1.838682,-0.3463894,-0.01217656,8700.0
8.0,-1.3821752,-0.8378378,-0.9550706,0.024925224,-0.35514966,6499.0
8.0,-1.3721677,-0.8378378,-0.9550706,0.06437829,-0.21131405,7043.0
8.0,-1.3539773,-0.8378378,-0.9550706,-0.0094003705,-0.31506848,7517.0
4.0,-0.25075528,1.1081082,0.7278562,0.20737787,0.07813293,14052.0
7.0,-1.4856496,-0.5495495,-0.6478391,-1.4650334,-1.2359209,4985.0
10.0,-0.82477343,-0.22072072,-0.80487806,-1.132887,-0.81075597,4499.0
14.0,0.31268883,0.795045,1.190843,0.40051275,0.6610857,11505.0
4.0,0.016616315,0.6711712,0.8562259,0.35578978,0.20852359,13826.0
5.0,-0.26510575,0.7454955,0.66153187,0.74291414,0.50076103,13939.0
7.0,-2.1865559,-0.9436937,-1.2520325,-1.6484832,-1.5664637,2768.0
7.0,-2.1865559,-0.9436937,-1.2520325,-1.6484832,-1.5664637,2768.0
7.0,-2.1865559,-0.9436937,-1.2520325,-1.6484832,-1.5664637,2768.0
7.0,1.4224577,-0.7635135,-0.59264016,-1.1004131,-0.84474885,1970.0
7.0,1.3413898,-0.722973,-0.5233205,-1.0667996,-0.8411974,2072.0
10.0,0.25830814,1.2882882,2.287976,-0.1965532,-0.05936073,11862.0
12.0,0.57069457,0.4009009,1.4180573,-0.2501068,-0.043125317,8121.0
4.0,0.0929003,1.3941442,1.5738126,0.104543515,0.21410452,15705.0
4.0,0.18126889,1.2905406,2.1480532,0.32644922,0.26128867,17296.0
1.0,0.10649547,0.22297297,-0.8267009,0.48824954,0.28970066,13146.0
10.0,0.771148,-0.4099099,-0.011553274,-0.47543085,-0.5383054,5086.0
11.0,0.4317719,-1.2027028,-1.0372273,-0.07833642,-0.12075089,13145.0
4.0,0.168429,1.7072072,2.7257168,0.6058966,0.5317098,20782.0
10.0,-2.7459712,-1.2657658,-1.6491228,-1.5371029,-1.3505834,1347.0
1.0,-0.6623867,0.033783782,-0.4360291,-0.2934055,-0.16235414,9782.0
12.0,0.42296073,0.5968468,1.902867,-0.5329725,-0.4439371,8920.0
13.0,0.75377643,0.8333333,1.4792469,-0.19057114,-0.061390158,65530.0
10.0,0.40483382,-0.6396396,-0.9610612,-0.6591654,-0.53120244,4926.0
12.0,0.29758307,0.4954955,1.1972615,-0.58196837,-0.40537798,8575.0
12.0,0.23640484,0.4864865,1.1805733,-0.22788776,-0.07864028,10139.0
10.0,0.5925227,-0.6441441,-0.94608474,-0.73123485,-0.7366819,3351.0
10.0,0.8136964,-0.8130631,-1.1026958,-0.8021649,-0.7473364,2640.0
7.0,1.4675226,-0.8783784,-0.80316645,-1.1081042,-0.8792491,1979.0
7.0,1.3232628,-0.8941441,-0.8335473,-1.0827518,-0.8594622,2020.0
12.0,0.7386707,-1.1801802,-1.0235344,0.2532403,0.63318115,13962.0
12.0,0.73640484,-1.1801802,-1.0235344,0.35635948,1.1273465,15394.0
4.0,-0.012689412,0.06306306,0.21181001,0.27659878,0.09690513,17776.0
10.0,0.9905589,-0.7162162,-0.2605905,-0.21165076,-0.06494165,10360.0
10.0,1.2122357,-0.6216216,-0.32991013,-0.99302095,-0.7853881,2632.0
10.0,0.93844414,-0.5990991,-0.28369704,-0.81526846,-0.6210046,4038.0
10.0,1.0561936,-0.4774775,-0.07145914,-0.838627,-0.58751905,4067.0
5.0,0.33969033,0.3063063,0.19469406,0.24355505,0.3536276,13113.0
8.0,0.27039275,1.9346846,0.1762944,0.20823245,-0.18721461,13072.0
12.0,0.42950606,0.4527027,0.31151047,-0.1774676,0.12582445,9303.0
8.0,-0.44486403,0.058558557,-0.305092,-0.023358496,-0.34601724,7780.0
14.0,0.50100756,0.5923423,0.5250321,0.025067654,0.107559614,13916.0
5.0,0.23564954,0.5382883,0.49165598,0.54607606,0.68239474,14736.0
4.0,0.43288714,0.5923423,0.5250321,0.10311922,-0.0456621,19326.0
12.0,0.57854986,0.26126125,1.4976466,-0.043298677,0.28970066,9185.0
12.0,0.5770393,0.2882883,1.5652546,-0.44352657,-0.22628108,8221.0
5.0,-0.17824773,0.6193694,0.59092855,0.24953711,-0.16336885,12933.0
12.0,0.59950906,0.35585585,1.6859221,-0.25494945,0.08726535,9970.0
8.0,-1.3348444,-0.9211712,-0.77021825,0.13473864,-0.30010146,6767.0
8.0,-1.3625377,-0.9211712,-0.77021825,0.24797037,-0.10172501,7103.0
8.0,-1.3746223,-0.9211712,-0.77021825,0.18601339,-0.31456113,8073.0
4.0,-0.06344411,0.7207207,0.3465982,0.16578835,0.11821411,13704.0
12.0,0.84108734,-0.6644144,-0.5271716,0.3096425,0.3713851,13980.0
7.0,-1.2875121,-0.5540541,-0.5665383,-0.2156388,-0.12480974,4907.0
10.0,-0.9176737,-0.33783785,-0.7466838,-1.1790344,-0.7366819,4245.0
14.0,0.3288021,0.46396396,1.0051348,0.24953711,0.35971588,11849.0
4.0,-0.09818731,0.44594595,0.49165598,0.38370603,0.29883307,13367.0
5.0,-0.07326284,0.7657658,0.55241764,0.8087167,0.5849822,13171.0
7.0,-2.189577,-1.063063,-1.1245186,-1.6265489,-1.5215627,2951.0
7.0,-2.189577,-1.063063,-1.1245186,-1.6265489,-1.5215627,2951.0
7.0,-2.189577,-1.063063,-1.1245186,-1.6265489,-1.5215627,2951.0
7.0,1.4622357,-1.0337838,-1.0877193,-1.1072497,-0.8604769,2087.0
7.0,1.4169184,-1.0045046,-1.0363715,-1.0605327,-0.81887364,2325.0
10.0,0.34768426,0.990991,2.3919556,0.14926648,0.39979705,11788.0
10.0,0.48489425,0.3626126,1.4407359,-0.0034183164,0.06494165,9402.0
4.0,0.21097733,0.9481982,1.6854942,0.5070503,0.3409437,16393.0
4.0,0.38406345,0.7612613,2.3641422,0.39538527,0.34246576,16209.0
1.0,0.14551814,0.4346847,-0.67565256,0.41048282,0.27092847,13793.0
10.0,0.7212991,-0.8716216,-0.7398374,-0.55889475,-0.5129376,5156.0
11.0,0.41943654,-0.7387387,-0.59178436,-0.2361487,-0.26433283,12233.0
4.0,0.18202417,1.9481982,2.9435174,0.4292836,0.19076611,21390.0
10.0,-2.4339123,-1.3378378,-1.5866495,-0.92949724,-0.695586,1441.0
8.0,-0.6283988,-0.1981982,-0.6970475,0.07805156,-0.092846274,9466.0
12.0,0.44127643,0.47522524,1.7111682,-0.47913402,-0.20040588,9378.0
9.0,0.7734139,1.7297298,3.1095421,0.22788776,0.45966515,12628.0
13.0,0.6953671,0.5540541,1.2323492,-0.18544367,0.062912226,65530.0
9.0,0.14249699,0.4301802,1.0299529,0.07662726,-0.09335363,14744.0
10.0,0.24962236,-0.6644144,-0.93795466,-0.4851161,-0.391172,5204.0
12.0,0.32779455,0.47297296,1.241335,-0.42501068,-0.26382548,8446.0
12.0,0.21072507,0.4662162,1.2267865,-0.074063525,-0.02130898,11520.0
10.0,0.73753774,-0.6599099,-0.87505347,-0.7278165,-0.68899035,3838.0
10.0,0.9848943,-0.8220721,-1.0457852,-0.7733941,-0.7909691,2739.0
7.0,1.3749248,-1.1486486,-1.2845528,-1.0881641,-0.8209031,2196.0
10.0,1.2744215,-1.1621622,-1.308943,-1.0571144,-0.82191783,2280.0
12.0,0.44675228,-0.777027,-0.6551134,0.088876225,0.55606294,14529.0
12.0,0.76521343,-0.7004505,-0.57894737,0.09457342,0.48554033,14338.0
12.0,0.7643505,-0.7004505,-0.57894737,0.45378152,1.217656,15384.0
4.0,0.013595167,0.3918919,0.3988019,-0.031619426,-0.016235413,18442.0
10.0,1.0453172,-0.013513514,0.80017114,-0.11081043,0.08472856,11791.0
10.0,1.2017694,-0.7882883,-0.63414633,-1.0462897,-0.8711314,2761.0
10.0,0.94033235,-0.9752252,-0.97860503,-0.873095,-0.5794013,3603.0
10.0,1.1369592,-0.6756757,-0.4330338,-1.0027062,-0.78843224,3665.0
5.0,-0.056646526,0.9144144,0.4398802,0.28429,0.38153222,12938.0
8.0,0.42673716,1.9031532,0.18870346,0.18914685,-0.297311,12314.0
12.0,0.106747724,1.0337838,0.50278133,-0.23928215,0.1709792,9961.0
8.0,-0.41691843,0.074324325,-0.26529738,-0.029910268,-0.3642821,7882.0
14.0,0.3851964,1.2004504,0.80616176,0.06808147,0.11060376,14489.0
5.0,0.17673716,1.1554054,0.79332477,0.35522005,0.29173008,15335.0
4.0,0.35800603,1.2004504,0.80616176,0.123629116,0.19989853,18506.0
12.0,0.63141996,0.3536036,1.4223363,-0.22190571,0.18873668,9212.0
12.0,0.57477343,0.3536036,1.4219084,-0.2763139,-0.09335363,8177.0
5.0,-0.21223564,0.4864865,0.36285836,0.10853155,-0.13800101,12210.0
12.0,0.72432023,0.42117116,1.5494224,-0.3315767,-0.008625063,8791.0
8.0,0.37865105,1.1936936,1.9452289,0.37516025,0.5109082,11900.0
8.0,-1.3091646,-0.8536036,-0.9084296,-0.0044153254,-0.261035,7313.0
8.0,-1.1744713,-0.8536036,-0.9084296,0.016521864,-0.2072552,7575.0
8.0,-1.1621344,-0.8536036,-0.9084296,0.04087737,-0.2587519,8030.0
4.0,-0.15256798,1.3963964,0.55156183,0.12448369,0.11161847,12839.0
12.0,0.7488671,-0.5698198,-0.7633718,0.33812848,0.68696094,14423.0
12.0,0.76762384,-0.5945946,-0.8087291,-0.24554907,-0.51598173,7922.0
12.0,0.83081573,0.022522522,-0.18185708,-0.93861276,-0.54287165,5872.0
12.0,0.83081573,0.022522522,-0.18185708,-0.8483122,-0.514967,6345.0
12.0,0.9478852,0.022522522,-0.18185708,-0.7360775,-0.48503298,8055.0
12.0,0.95959216,-0.045045044,-0.23234917,-0.7830793,-0.4743785,7797.0
7.0,-1.5830816,-0.5833333,-0.72058195,-0.26121634,-0.23642822,4911.0
10.0,-1.0276934,-0.3063063,-0.62344885,-1.1394389,-0.869102,4099.0
14.0,0.3383686,1.0608108,1.4176295,0.15638798,0.6555048,12314.0
4.0,-0.097432025,1.036036,0.66195977,0.3238855,0.3125317,12092.0
10.0,1.1676737,-1.1644144,-1.3286264,-0.6534682,-0.49619484,3754.0
5.0,-0.28121904,0.9842342,0.4356012,0.7155676,0.5043125,13221.0
7.0,-1.9652568,-0.8716216,-1.0603337,-1.6332431,-1.5403348,2951.0
7.0,-1.9652568,-0.8716216,-1.0603337,-1.6332431,-1.5403348,2951.0
7.0,-1.9652568,-0.8716216,-1.0603337,-1.6332431,-1.5403348,2951.0
7.0,1.3031224,-1.0202702,-1.0534874,-1.0653753,-0.76306444,2702.0
7.0,1.2915407,-0.9887387,-1.0034232,-1.0360347,-0.782344,2651.0
10.0,0.4813701,1.0382882,2.5934958,0.03731662,0.3921867,12101.0
10.0,0.50332355,0.4391892,1.6465554,-0.13445379,-0.06392694,7907.0
4.0,0.23187311,1.195946,1.8677793,0.6856573,0.65398276,15940.0
4.0,0.4103731,0.7635135,2.0624733,0.37572995,0.27346525,15532.0
1.0,0.40067977,0.45495495,-0.6551134,0.37373593,0.20243531,11695.0
10.0,0.64803624,-0.7815315,-0.6191699,-0.48654038,-0.48655504,5517.0
11.0,0.32779455,-0.6509009,-0.80830127,-0.15667284,-0.20700152,12712.0
4.0,0.2265861,1.5292792,2.885323,0.46175757,0.4028412,21068.0
10.0,-2.37432,-1.168919,-1.5074883,-1.577553,-1.4074074,1293.0
7.0,-1.7972054,-0.5855856,-0.8326915,-0.9210939,-1.1326737,4364.0
12.0,0.6002009,0.6103604,1.8044502,-0.57741064,-0.38964993,9443.0
9.0,0.8227598,1.4684684,2.3534446,0.079760715,0.4297311,12323.0
10.0,0.3383686,-0.4527027,-0.8669234,-0.64036465,-0.49974632,4651.0
12.0,0.18806647,0.20945945,0.8087291,-0.50249255,-0.07052258,10757.0
12.0,0.21148036,0.20945945,0.8087291,-0.40222192,-0.037544392,9936.0
12.0,0.18640542,0.20945945,0.8087291,-0.49024355,-0.39167935,9159.0
10.0,0.72205436,-0.44144145,-0.8296962,-0.79191,-0.7691527,3754.0
10.0,1.0366315,-0.6396396,-0.9037227,-0.8739496,-0.7366819,2678.0
7.0,1.2749245,-1.1148648,-1.2250749,-1.0935764,-0.8396753,2357.0
7.0,1.2303625,-1.1261262,-1.2550278,-1.0317619,-0.7671233,2398.0
10.0,0.37613294,-0.6959459,-0.8296962,-0.07691212,-0.14611872,12821.0
12.0,0.74018127,-0.6126126,-0.8095849,0.056117363,0.45357686,12297.0
12.0,0.7331314,-0.6126126,-0.8095849,0.1788919,0.7305936,13635.0
4.0,-0.009969198,0.5585586,0.29995722,0.15752742,0.27245054,18122.0
10.0,0.9138973,0.13063063,0.9768934,-0.38285145,-0.3054287,10322.0
10.0,1.2993459,-0.7612613,-0.59007275,-1.0989888,-0.8767123,3205.0
10.0,1.0260574,-0.9121622,-0.8587933,-0.88705313,-0.623034,3789.0
10.0,1.1588256,-0.6441441,-0.39666238,-1.0724968,-0.8716388,3306.0
4.0,-0.15256798,1.3963964,0.55156183,0.12448369,0.11161847,12839.0
10.0,0.94259816,-0.6058559,-0.2665811,-0.7765276,-0.6164383,3946.0
12.0,0.40332326,-0.722973,-0.48951647,-0.2982481,-0.18366311,8160.0
4.0,0.4371607,1.9752252,3.0868635,0.7437687,0.71943176,13040.0
4.0,0.260574,2.018018,2.41549,0.48824954,0.4145104,13129.0
4.0,-0.097432025,1.036036,0.66195977,0.3238855,0.3125317,12092.0
7.0,-1.4779462,-0.5990991,-0.72229356,-0.62184876,-0.39421612,5123.0
8.0,0.5684789,1.972973,3.266581,0.5489246,0.4520548,15754.0
10.0,0.65332323,0.8288288,2.3487377,-0.16835208,0.008625063,9419.0
10.0,0.59667677,0.8445946,2.3577235,-0.16635807,-0.20446473,9788.0
10.0,0.42938066,-0.7905405,-0.61232346,-0.34354082,0.050735667,6196.0
8.0,-0.54305136,-0.23873875,-0.23534445,-0.1130893,-0.32217148,7832.0
4.0,0.2439577,1.1036036,2.4993582,0.72354364,0.85235924,19105.0
7.0,1.6893247,-0.786036,-0.6478391,-0.98447514,-0.7305936,2417.0
4.0,-0.028323263,0.41666666,0.44458708,0.13986611,-0.059868086,12958.0
4.0,-0.07024169,0.4144144,0.45656824,0.23415467,-0.07711821,12495.0
4.0,0.43152115,1.036036,2.5913565,0.27916253,0.03348554,15290.0
4.0,-0.12537764,0.6058559,0.37997434,-0.14898163,-0.38001016,12170.0
5.0,0.25075528,0.5225225,0.014120667,0.25210086,0.20649417,12689.0
8.0,0.26183233,1.5202702,0.001711596,0.23814271,-0.2506342,12579.0
12.0,0.4018127,0.7432432,0.08130081,-0.2743199,0.04870624,8834.0
8.0,-0.56722057,0.038288288,-0.17115961,-0.27403504,-0.3571791,6728.0
5.0,-0.123111784,0.6869369,0.18827556,-0.09856146,-0.08574328,11726.0
12.0,0.5521148,0.4774775,1.3162174,-0.39965817,-0.05631659,6992.0
8.0,0.5216511,1.6126126,1.6418486,0.48654038,0.85235924,10487.0
8.0,-1.4101208,-0.9572072,-0.9413778,0.0901581,-0.3033993,6477.0
1.0,-1.3542296,-0.9572072,-0.9413778,0.20096852,-0.3173516,6598.0
8.0,-1.455438,-0.9572072,-0.9413778,0.13715994,-0.26864535,7197.0
8.0,-1.455438,-0.9572072,-0.9413778,0.13715994,-0.26864535,7197.0
4.0,-0.2265861,1.7792792,0.5228926,0.15724255,0.15423642,12603.0
12.0,0.74358004,-0.8513514,-0.8442448,0.1731947,0.35565704,14014.0
12.0,0.7919937,-0.8716216,-0.8660676,-0.5406637,-0.69660074,8411.0
12.0,0.5035242,-0.3310811,-0.106118955,-0.828372,-0.7437849,7107.0
12.0,0.5035242,-0.3310811,-0.106118955,-0.84660304,-0.59766614,7352.0
12.0,0.54418427,-0.3310811,-0.106118955,-0.83948153,-0.6382547,5847.0
12.0,0.5654577,-0.38963965,-0.15832263,-0.8215354,-0.6382547,6127.0
12.0,0.3013595,0.8716216,0.63970906,-0.6651474,-0.48756975,8034.0
8.0,0.11404834,0.8761261,0.6427043,0.3421165,0.3394216,13439.0
12.0,0.13746223,0.8040541,0.70817286,0.09856146,0.19228818,10287.0
13.0,0.8293051,-0.8288288,-0.70646125,-0.7074491,-0.86859465,1844.0
7.0,-1.5611782,-0.6328829,-0.8827557,-1.260789,-1.0152206,4798.0
10.0,-0.86329305,-0.509009,-0.8553701,-1.0092579,-0.5951294,4721.0
14.0,0.45354986,1.304054,0.9529311,0.33556473,0.768138,10534.0
4.0,0.046827793,1.5067568,0.58664954,0.3124911,0.07153729,13341.0
10.0,1.1404834,-1.2927928,-1.4711168,-0.6936334,-0.5606291,3218.0
10.0,1.1404834,-1.2927928,-1.4711168,-0.6936334,-0.5606291,3218.0
